date,open,high,low,close,volume,vol_change,return_7d,streak_up,streak_down,range_ratio
2010-01-13,35.889999,36.27,34.950001,36.09,3969500.0,0.3221970554926388,-0.02248098713331448,1,0,0.03657520088667228
2010-01-14,35.73,35.950001,34.810001,35.0,5867400.0,0.4781206701095857,-0.041358479395150916,0,1,0.032571428571428584
2010-01-15,34.93,35.240002,33.27,33.34,6721000.0,0.14548181477315336,-0.08331039547182817,0,2,0.0590882423515295
2010-01-19,33.48,33.77,33.200001,33.639999,4374500.0,-0.34912959381044484,-0.08012034454470873,1,0,0.01694408492699428
2010-01-20,33.299999,33.34,32.619999,33.23,4605900.0,0.052897473997028266,-0.10479523450418204,0,1,0.021667198314775912
2010-01-21,33.349998,33.900002,32.759998,32.849998,3852400.0,-0.16359452007208142,-0.11120132876626987,0,2,0.03470332022546843
2010-01-22,32.23,32.380001,30.719999,30.860001,7991300.0,1.0743692243796077,-0.1348471339975965,0,3,0.0537913786846604
2010-01-25,30.790001,31.4,30.780001,30.959999,4021300.0,-0.4967902594071052,-0.14214466611249665,1,0,0.02002580814036848
2010-01-26,30.719999,31.32,30.66,30.67,3843400.0,-0.04423942506154721,-0.12371428571428567,0,1,0.021519400065210307
2010-01-27,30.559999,31.200001,30.16,30.85,4557400.0,0.18577301347765007,-0.07468506298740252,1,0,0.033711539708265806
2010-01-28,30.9,30.98,28.93,29.379999,8674800.0,0.9034537236143416,-0.12663496214729375,0,1,0.06977535976090403
2010-01-29,29.73,29.75,27.799999,28.200001,10519600.0,0.21266196338820498,-0.15136921456515184,0,2,0.06914896917911457
2010-02-01,28.450001,29.200001,28.299999,29.190001,6982600.0,-0.33622951443020643,-0.11141544057323838,1,0,0.030832544335986856
2010-02-02,29.139999,29.389999,28.690001,29.1,5245700.0,-0.24874688511442733,-0.057031786875185064,0,1,0.024054914089347106
2010-02-03,28.950001,29.41,28.719999,29.290001,6157800.0,0.17387574584898102,-0.05394050561823338,1,0,0.023557561503668053
2010-02-04,29.24,29.440001,28.120001,28.309999,5891200.0,-0.04329468316606577,-0.0769481904140854,0,1,0.04662663534534212
2010-02-05,28.469999,28.959999,28.059999,28.790001,5902100.0,0.0018502172732210997,-0.06677468395461916,1,0,0.03126085337753196
2010-02-08,28.790001,29.309999,28.299999,28.719999,3299800.0,-0.4409108622354755,-0.02246426216692521,0,1,0.03516713214370243
2010-02-09,29.110001,29.540001,28.76,29.17,3539900.0,0.07276198557488334,0.03439712643981818,1,0,0.026739835447377392
2010-02-10,29.15,29.5,28.700001,28.99,2348300.0,-0.33661967852199215,-0.0068516955515006694,0,1,0.0275956881683339
2010-02-11,28.92,29.65,28.629999,29.48,4173400.0,0.7772005280415619,0.013058419243986208,1,0,0.03459976255088185
2010-02-12,29.1,30.120001,28.76,29.67,4493200.0,0.0766281688790913,0.012973676579935978,2,0,0.045837580047185605
2010-02-16,30.120001,30.83,29.780001,30.82,4337300.0,-0.0346968752781982,0.08866128889654856,3,0,0.03406875405580791
2010-02-17,30.9,30.959999,30.049999,30.43,3327900.0,-0.23272542826182185,0.0569641869758879,0,1,0.02990469930989156
2010-02-18,30.27,30.27,29.67,30.25,3180000.0,-0.044442441179121994,0.05327301717524424,0,2,0.01983471074380158
2010-02-19,30.450001,30.73,30.1,30.58,3698900.0,0.16317610062893073,0.048337332876242645,1,0,0.020601700457815536
2010-02-22,30.790001,30.82,30.18,30.33,2849300.0,-0.22968990781043008,0.04622283546050365,0,1,0.021101219914276315
2010-02-23,30.02,30.15,28.799999,28.889999,5228200.0,0.8349068192187554,-0.020013602442333855,0,2,0.04672900819415047
2010-02-24,29.110001,29.5,28.9,29.09,5315800.0,0.016755288627060994,-0.01954836535220772,1,0,0.02062564455139228
2010-02-25,28.49,28.93,27.98,28.9,4440400.0,-0.16467888182399637,-0.06229720960415319,0,1,0.03287197231833908
2010-02-26,28.92,29.139999,28.440001,29.129999,3311700.0,-0.2541888118187551,-0.04272103187643772,1,0,0.024030141573297026
2010-03-01,29.389999,30.16,29.370001,30.139999,3653200.0,0.10311924389286475,-0.003636396694214894,2,0,0.026210982953250982
2010-03-02,30.48,30.700001,30.190001,30.26,3016700.0,-0.17423081134347973,-0.01046435578809668,3,0,0.016853932584269714
2010-03-03,30.35,30.719999,30.08,30.23,2371900.0,-0.21374349454702157,-0.0032970656116055874,0,1,0.021170989083691798
2010-03-04,30.18,30.440001,29.620001,30.030001,2037500.0,-0.14098402124878784,0.03946009136241235,0,2,0.027306026396735728
2010-03-05,30.200001,30.629999,29.959999,30.290001,2578700.0,0.26561963190184046,0.04125132347885874,1,0,0.022119510659639848
2010-03-08,30.379999,30.48,30.110001,30.129999,2001000.0,-0.22402761081164924,0.042560519031142,0,1,0.012280086700301581
2010-03-09,29.93,30.1,29.58,29.75,3126400.0,0.5624187906046976,0.021283934819221972,0,2,0.017478991596638762
2010-03-10,29.68,30.200001,29.639999,30.129999,2733700.0,-0.12560772773797335,-0.0003317850143259582,1,0,0.01858619377982723
2010-03-11,29.98,30.16,29.58,29.99,2789200.0,0.020302154589018517,-0.008922670191672255,0,1,0.019339779926642278
2010-03-12,30.040001,30.09,29.309999,29.450001,3970500.0,0.4235264591997705,-0.025802150181938432,0,2,0.026485601817127224
2010-03-15,28.67,28.73,27.700001,28.09,7296200.0,0.8376023170885278,-0.06460209575084597,0,3,0.03666781772872909
2010-03-16,28.18,29.059999,28.08,29.01,4718200.0,-0.35333461253803344,-0.042258202632611264,1,0,0.03378142019993116
2010-03-17,29.209999,29.469999,29.0,29.42,4209300.0,-0.10785892925268115,-0.02356452119364494,2,0,0.015975492861998685
