date,open,high,low,close,volume,vol_change,return_7d,streak_up,streak_down,range_ratio
2010-01-13,7.61285728571,7.75428585714,7.55857128571,7.70857142856,14422100.0,1.2783368351210882,0.008975336741127826,1,0,0.025389214232987966
2010-01-14,7.51857142856,7.57571414285,7.26999999999,7.28428557142,17685500.0,0.22627772654467804,-0.010095165791214167,0,1,0.04196899474390106
2010-01-15,7.24571414285,7.40714257142,7.23285728571,7.27857157142,13031200.0,-0.26317039382545027,-0.044448575477688546,0,2,0.02394498480915508
2010-01-19,7.24999999999,7.38285728571,7.24285699999,7.31428571428,5302500.0,-0.5930919639020198,-0.0229007820049818,1,0,0.019140664063296235
2010-01-20,7.26571414285,7.49285699999,7.22142842856,7.32000014285,9685200.0,0.8265346534653466,-0.0386491730334777,2,0,0.037080405209434925
2010-01-21,7.21714299999,7.45428557142,7.21428585714,7.31285714285,8614900.0,-0.11050881757733444,-0.03832425324087041,0,1,0.03281887087246803
2010-01-22,7.29714299999,7.48428585714,7.21428585714,7.26999999999,9395400.0,0.09059884618509795,-0.028260454458882922,0,2,0.03713892709771265
2010-01-25,7.29285714285,7.35714285714,6.93142842856,7.01857142856,13791400.0,0.4678885412010132,-0.08951074870287556,0,3,0.060655424385606616
2010-01-26,6.95999999999,7.17857128571,6.93714285714,7.13571399999,11343500.0,-0.17749467059181812,-0.020396176120953124,1,0,0.033833815168368454
2010-01-27,7.14285714285,7.31142857142,6.99285699999,7.28142828571,23347100.0,1.0581919160752853,0.0003924828191863572,2,0,0.043751247547847864
2010-01-28,8.81285671428,9.12142842856,8.67571442856,9.00571442856,77352800.0,2.3131652325128176,0.23125001953064928,3,0,0.049492353275882146
2010-01-29,8.96285728571,9.22428614285,8.79285714285,8.89285757142,24604300.0,-0.6819210164337943,0.2148712292179844,0,1,0.048514102079688384
2010-02-01,8.82999985713,8.98142814285,8.53285699999,8.71857171428,18914000.0,-0.23127258243477766,0.192225083024411,0,2,0.05145007204853196
2010-02-02,8.70714285713,8.87857157142,8.69571399999,8.83571428571,10242400.0,-0.4584752035529238,0.21536647671556475,1,0,0.020695278900737656
