Run ID,Ticker,Run,MSE,RMSE,MAE,MAPE,DirAcc (%)
Run2_FFIV_LSTM_ver04.2,FFIV,3,6.707896487798183,2.5899607116321635,1.8288852694005444,1.6053302533424838,48.26589595375722
Run2_FIS_LSTM_ver04.2,FIS,1,14.956821911185795,3.867405061690047,3.41413823083672,4.682236232497066,44.50867052023121
Run2_FIS_LSTM_ver04.2,FIS,2,2.325947821551911,1.5251058394589903,1.161075836712767,1.681248914633831,43.93063583815029
Run2_FIS_LSTM_ver04.2,FIS,3,16.31363883513627,4.039014587140813,3.5701084894202157,4.9691160722280445,44.797687861271676
Run2_FISV_LSTM_ver04.2,FISV,1,71.43054027060217,8.451659024747872,8.073961197224989,8.056083046552752,44.50867052023121
Run2_FISV_LSTM_ver04.2,FISV,2,28.49307635214392,5.337890627592881,4.9261888075627285,4.889370505932855,45.08670520231214
Run2_FISV_LSTM_ver04.2,FISV,3,93.40133470488176,9.66443659531593,9.231556836668984,9.207976444714411,44.797687861271676
Run2_FLIR_LSTM_ver04.2,FLIR,1,0.49319139130924095,0.7022758655323711,0.5596021692471407,1.8488692635966166,49.421965317919074
Run2_FLIR_LSTM_ver04.2,FLIR,2,0.5163796735707564,0.7185956259056664,0.5676876820462058,1.8744841704645183,49.71098265895954
Run2_FLIR_LSTM_ver04.2,FLIR,3,0.5221975344445974,0.7226323646534227,0.5668616018955906,1.8757627331772126,49.71098265895954
Run2_FSLR_LSTM_ver04.2,FSLR,1,6.4894629093980205,2.5474424251389904,1.9866254014590554,4.210919878510787,49.421965317919074
Run2_FSLR_LSTM_ver04.2,FSLR,2,9.422738427783973,3.0696479322202364,2.4966131575459234,5.428077004092344,50.86705202312138
Run2_FSLR_LSTM_ver04.2,FSLR,3,8.009278766771583,2.830066919133112,2.268073222041296,4.931314873047781,50.28901734104046
Run2_GLW_LSTM_ver04.2,GLW,1,0.2682888450156597,0.5179660655058975,0.414787520711965,2.144894588162323,48.84393063583815
Run2_GLW_LSTM_ver04.2,GLW,2,0.245269997911042,0.49524741080700463,0.38506621712462047,2.0037474891634903,48.84393063583815
Run2_GLW_LSTM_ver04.2,GLW,3,0.2729346142958738,0.5224314445895019,0.416397838022727,2.158725027050068,49.421965317919074
Run2_GPN_LSTM_ver04.2,GPN,1,175.7690547502376,13.257792227601003,12.682199207514106,18.121447787930247,43.93063583815029
Run2_GPN_LSTM_ver04.2,GPN,2,245.23019234955242,15.659827340987908,15.014689545896523,21.47022230157126,42.77456647398844
Run2_GPN_LSTM_ver04.2,GPN,3,187.85736026264564,13.706106677778546,13.09761553386495,18.706557658328567,45.08670520231214
Run2_HPQ_LSTM_ver04.2,HPQ,1,0.15733462470468837,0.3966542886503162,0.29960951819131504,2.3654216317655203,47.10982658959538
Run2_HPQ_LSTM_ver04.2,HPQ,2,0.22104549844137242,0.47015476009647333,0.3685860979192259,3.0009501250430137,47.10982658959538
Run2_HPQ_LSTM_ver04.2,HPQ,3,0.2659412615593501,0.5156949307093779,0.40983371674348185,3.353676723154769,46.24277456647399
Run2_HRS_LSTM_ver04.2,HRS,1,27.408699447216605,5.2353318373544,4.285504484591109,4.79605049336664,52.312138728323696
Run2_HRS_LSTM_ver04.2,HRS,2,6.723696465946936,2.593009152692473,1.9096680586411787,2.134325856507169,52.89017341040463
Run2_HRS_LSTM_ver04.2,HRS,3,32.65055573189394,5.714066479477985,3.873593421517642,4.200675034810551,51.73410404624278
Run2_IBM_LSTM_ver04.2,IBM,1,5.117775819318634,2.2622501672712136,1.723618986802428,1.1872389182953713,49.71098265895954
Run2_IBM_LSTM_ver04.2,IBM,2,5.247522547375469,2.290747159198385,1.729219999098887,1.1919233780893104,50.28901734104046
Run2_IBM_LSTM_ver04.2,IBM,3,5.031847142607507,2.2431779114924226,1.687674429285914,1.162210677131999,50.0
Run2_INTC_LSTM_ver04.2,INTC,1,0.31456754805356507,0.5608632168840858,0.4309730440873977,1.3295736031134902,52.601156069364166
Run2_INTC_LSTM_ver04.2,INTC,2,0.44913471009119615,0.6701751338950112,0.5102609597026453,1.5804353314706452,52.89017341040463
Run2_INTC_LSTM_ver04.2,INTC,3,0.3186428183711282,0.5644845599049881,0.4268053997701607,1.3212558507394707,52.89017341040463
Run2_INTU_LSTM_ver04.2,INTU,1,8.4225086901471,2.902155869374886,2.1691864486458265,2.205734982414867,45.95375722543353
Run2_INTU_LSTM_ver04.2,INTU,2,5.953519515856893,2.439983507291984,1.6283895858231836,1.6274062312899331,45.664739884393065
Run2_INTU_LSTM_ver04.2,INTU,3,7.466740067583353,2.732533635215375,1.905731407609187,1.9575975310211495,45.08670520231214
Run2_JNPR_LSTM_ver04.2,JNPR,1,0.67384365732838,0.8208798068708841,0.6615292847434295,2.6820764393245233,47.10982658959538
Run2_JNPR_LSTM_ver04.2,JNPR,2,0.5848522345024519,0.7647563236106335,0.6049068041851358,2.439854283386067,47.687861271676304
Run2_JNPR_LSTM_ver04.2,JNPR,3,0.6884452193966968,0.8297259905515174,0.6657268679553728,2.700110757045706,47.10982658959538
Run2_KLAC_LSTM_ver04.2,KLAC,1,1.6695620356627203,1.2921153337309794,0.8595479963005319,1.3167871436815561,48.26589595375722
Run2_KLAC_LSTM_ver04.2,KLAC,2,1.7036277890110605,1.3052309332110776,0.8475089475075946,1.295044352877871,48.554913294797686
Run2_KLAC_LSTM_ver04.2,KLAC,3,2.02198355314303,1.4219646806946473,0.9184864388912525,1.4083987649373253,49.13294797687861
Run2_LLTC_LSTM_ver04.2,LLTC,1,3.4601479938327233,1.8601473043371386,1.3055969439591375,2.4457763880247616,45.3757225433526
