Run ID,Ticker,Run,MSE,RMSE,MAE,MAPE,DirAcc (%)
Batch1_ATVI_LSTM_ver04.1,ATVI,1,1.10557974654985,1.051465523234048,0.8581087973550514,2.284994706431047,47.687861271676304
Batch1_ATVI_LSTM_ver04.1,ATVI,2,2.1900841842726746,1.4798933016513975,1.2488427690179864,3.275176830148685,47.398843930635834
Batch1_ATVI_LSTM_ver04.1,ATVI,3,5.745533631237149,2.3969842784710016,2.1329876363979285,5.581267526935651,49.13294797687861
Batch1_AVGO_LSTM_ver04.1,AVGO,1,376.394661678285,19.400893321656223,17.768262088227296,11.434368349522122,47.97687861271676
Batch1_AVGO_LSTM_ver04.1,AVGO,2,131.48760069280837,11.466804292949643,10.11884090335663,6.469064531359976,49.71098265895954
Batch1_AVGO_LSTM_ver04.1,AVGO,3,212.61844741601757,14.581441883984505,13.183469469490383,8.47271311343932,49.13294797687861
Batch1_CRM_LSTM_ver04.1,CRM,1,99.66726893786041,9.983349585077166,9.677450458820596,12.803696646286305,46.82080924855491
Batch1_CRM_LSTM_ver04.1,CRM,2,52.8136192624665,7.267297934065074,6.794955545438017,8.917404093043144,45.95375722543353
Batch1_CRM_LSTM_ver04.1,CRM,3,46.632901199072776,6.828828684267367,6.35600992101618,8.33683141761454,47.687861271676304
Batch1_CSCO_LSTM_ver04.1,CSCO,1,0.883603089736086,0.9400016434752048,0.8375382108505157,2.9260379543188244,47.687861271676304
Batch1_CSCO_LSTM_ver04.1,CSCO,2,0.8147868397281964,0.9026554379873842,0.789470640925985,2.7581798040375327,47.97687861271676
Batch1_CSCO_LSTM_ver04.1,CSCO,3,0.7600265454263253,0.8717950134213462,0.7597903732605755,2.6607427469354694,46.24277456647399
Batch1_CTSH_LSTM_ver04.1,CTSH,1,12.660660254819833,3.558182155935785,2.9601064657639893,4.834249770549754,41.32947976878613
Batch1_CTSH_LSTM_ver04.1,CTSH,2,11.361771465412208,3.3707226918588553,2.7855812656546632,4.548587008519827,41.90751445086705
Batch1_CTSH_LSTM_ver04.1,CTSH,3,11.738906494548978,3.426208764005629,2.8438460058232717,4.6428894532009455,41.90751445086705
Batch1_CTXS_LSTM_ver04.1,CTXS,1,8.718900868375734,2.9527784997144186,2.5712325777545337,3.1707592722973015,43.641618497109825
Batch1_CTXS_LSTM_ver04.1,CTXS,2,8.257824793995203,2.873643122239643,2.477274422856925,3.0546303910980126,44.21965317919075
Batch1_CTXS_LSTM_ver04.1,CTXS,3,9.918540496771255,3.14937144471262,2.7608855912219346,3.3982737198146262,44.50867052023121
Batch1_EA_LSTM_ver04.1,EA,1,23.614521502984775,4.85947749279537,4.565749173685668,6.2838283195404205,51.15606936416185
Batch1_EA_LSTM_ver04.1,EA,2,34.34421509029882,5.8603937658060845,5.501970273072729,7.463224941184886,50.28901734104046
Batch1_EA_LSTM_ver04.1,EA,3,39.81705953735237,6.310076032612632,5.974157370044632,8.125159722526462,49.13294797687861
Batch1_EBAY_LSTM_ver04.1,EBAY,1,3.754611582538979,1.9376820127510548,1.473545692437267,5.051063332222623,47.10982658959538
Batch1_EBAY_LSTM_ver04.1,EBAY,2,3.3204196021185783,1.822201855481049,1.3936109716753506,4.7877294587163535,46.24277456647399
Batch1_EBAY_LSTM_ver04.1,EBAY,3,3.393570341114538,1.8421645803550066,1.4041612048852583,4.822779941506158,46.24277456647399
Batch1_FFIV_LSTM_ver04.1,FFIV,1,6.600931241794239,2.5692277520286595,1.8010351683591959,1.588731097959899,48.26589595375722
Batch1_FFIV_LSTM_ver04.1,FFIV,2,7.560883617191747,2.7497060965113613,1.9659384755400522,1.7274513373227984,48.554913294797686
Batch1_FFIV_LSTM_ver04.1,FFIV,3,6.707896487798183,2.5899607116321635,1.8288852694005444,1.6053302533424838,48.26589595375722
Batch1_FIS_LSTM_ver04.1,FIS,1,14.956821911185795,3.867405061690047,3.41413823083672,4.682236232497066,44.50867052023121
Batch1_FIS_LSTM_ver04.1,FIS,2,2.325947821551911,1.5251058394589903,1.161075836712767,1.681248914633831,43.93063583815029
Batch1_FIS_LSTM_ver04.1,FIS,3,16.31363883513627,4.039014587140813,3.5701084894202157,4.9691160722280445,44.797687861271676
Batch1_FISV_LSTM_ver04.1,FISV,1,71.43054027060217,8.451659024747872,8.073961197224989,8.056083046552752,44.50867052023121
Batch1_FISV_LSTM_ver04.1,FISV,2,28.49307635214392,5.337890627592881,4.9261888075627285,4.889370505932855,45.08670520231214
Batch1_FISV_LSTM_ver04.1,FISV,3,93.40133470488176,9.66443659531593,9.231556836668984,9.207976444714411,44.797687861271676
Batch1_FLIR_LSTM_ver04.1,FLIR,1,0.49319139130924095,0.7022758655323711,0.5596021692471407,1.8488692635966166,49.421965317919074
Batch1_FLIR_LSTM_ver04.1,FLIR,2,0.5163796735707564,0.7185956259056664,0.5676876820462058,1.8744841704645183,49.71098265895954
Batch1_FLIR_LSTM_ver04.1,FLIR,3,0.5221975344445974,0.7226323646534227,0.5668616018955906,1.8757627331772126,49.71098265895954
Batch1_FSLR_LSTM_ver04.1,FSLR,1,6.4894629093980205,2.5474424251389904,1.9866254014590554,4.210919878510787,49.421965317919074
Batch1_FSLR_LSTM_ver04.1,FSLR,2,9.422738427783973,3.0696479322202364,2.4966131575459234,5.428077004092344,50.86705202312138
Batch1_FSLR_LSTM_ver04.1,FSLR,3,8.009278766771583,2.830066919133112,2.268073222041296,4.931314873047781,50.28901734104046
Batch1_GLW_LSTM_ver04.1,GLW,1,0.2682888450156597,0.5179660655058975,0.414787520711965,2.144894588162323,48.84393063583815
Batch1_GLW_LSTM_ver04.1,GLW,2,0.245269997911042,0.49524741080700463,0.38506621712462047,2.0037474891634903,48.84393063583815
Batch1_GLW_LSTM_ver04.1,GLW,3,0.2729346142958738,0.5224314445895019,0.416397838022727,2.158725027050068,49.421965317919074
Batch1_GPN_LSTM_ver04.1,GPN,1,175.7690547502376,13.257792227601003,12.682199207514106,18.121447787930247,43.93063583815029
Batch1_GPN_LSTM_ver04.1,GPN,2,245.23019234955242,15.659827340987908,15.014689545896523,21.47022230157126,42.77456647398844
Batch1_GPN_LSTM_ver04.1,GPN,3,187.85736026264564,13.706106677778546,13.09761553386495,18.706557658328567,45.08670520231214
Batch1_HPQ_LSTM_ver04.1,HPQ,1,0.15733462470468837,0.3966542886503162,0.29960951819131504,2.3654216317655203,47.10982658959538
Batch1_HPQ_LSTM_ver04.1,HPQ,2,0.22104549844137242,0.47015476009647333,0.3685860979192259,3.0009501250430137,47.10982658959538
Batch1_HPQ_LSTM_ver04.1,HPQ,3,0.2659412615593501,0.5156949307093779,0.40983371674348185,3.353676723154769,46.24277456647399
Batch1_HRS_LSTM_ver04.1,HRS,1,27.408699447216605,5.2353318373544,4.285504484591109,4.79605049336664,52.312138728323696
Batch1_HRS_LSTM_ver04.1,HRS,2,6.723696465946936,2.593009152692473,1.9096680586411787,2.134325856507169,52.89017341040463
Batch1_HRS_LSTM_ver04.1,HRS,3,32.65055573189394,5.714066479477985,3.873593421517642,4.200675034810551,51.73410404624278
